customerID,gender,age,tenure_months,monthly_charges,total_charges,contract_type,internet_service,payment_method,has_dependents,has_partner,num_support_tickets,is_active_member,churn
C103107,Male,48,1,24.21,12.37,month-to-month,None,Electronic check,1,0,3,0,1
C103108,Female,61,6,27.05,234.03,month-to-month,None,Credit card,0,1,0,0,0
C103109,Male,73,19,21.77,339.42,two years,DSL,Electronic check,0,1,2,1,0
C103110,Female,39,9,27.76,244.5,month-to-month,DSL,Credit card,1,0,2,0,0
C103111,Female,74,19,20.12,327.06,one year,None,Electronic check,0,0,1,0,0
C103112,Male,30,10,16.49,179.98,two years,DSL,Bank transfer,1,0,2,0,0
C103113,Female,37,14,23.37,328.79,month-to-month,DSL,Credit card,0,0,1,0,1
C103114,Male,38,16,15.0,192.8,one year,None,Electronic check,0,0,1,0,0
C103115,Male,81,12,22.06,265.88,month-to-month,None,Electronic check,1,0,1,0,0
C103116,Female,25,10,45.94,462.69,month-to-month,Fiber,Bank transfer,1,0,3,1,1
C103117,Female,44,7,15.0,74.54,one year,None,Bank transfer,1,1,1,1,1
C103118,Male,46,3,47.92,122.92,month-to-month,Fiber,Credit card,0,1,3,1,1
C103119,Female,71,18,42.06,724.67,two years,Fiber,Electronic check,0,0,1,0,0
C103120,Female,50,2,29.27,0.0,month-to-month,DSL,Credit card,1,0,4,1,1
C103121,Female,82,5,63.18,362.26,month-to-month,Fiber,Credit card,1,1,2,1,1
C103122,Male,67,9,49.32,503.62,month-to-month,Fiber,Credit card,1,1,1,1,1
C103123,Female,65,11,53.75,503.77,month-to-month,Fiber,Electronic check,1,1,3,0,1
C103124,Male,68,5,15.0,135.4,month-to-month,None,Electronic check,0,0,1,0,0
C103125,Female,28,20,52.93,1078.76,month-to-month,Fiber,Credit card,0,0,3,1,0
C103126,Female,48,4,47.69,135.65,month-to-month,Fiber,Bank transfer,0,1,4,1,0
C103127,Female,57,28,49.95,1388.25,month-to-month,Fiber,Bank transfer,1,0,1,0,0
C103128,Female,31,13,28.43,334.36,two years,DSL,Credit card,1,0,3,0,0
C103129,Female,25,12,28.14,383.83,month-to-month,DSL,Electronic check,0,1,3,1,0
C103130,Male,27,12,15.0,134.12,month-to-month,None,Bank transfer,1,0,3,1,0
C103131,Male,70,3,39.24,223.86,one year,Fiber,Bank transfer,1,0,2,0,1
C103132,Female,62,13,45.86,654.17,one year,Fiber,Credit card,0,1,1,1,0
C103133,Male,36,19,40.59,710.03,two years,Fiber,Credit card,1,1,4,1,0
C103134,Female,67,17,15.0,336.92,two years,None,Mailed check,1,0,2,0,0
C103135,Male,64,1,43.57,80.06,month-to-month,Fiber,Electronic check,1,1,2,0,0
C103136,Female,72,9,40.13,353.65,month-to-month,DSL,Credit card,1,0,2,0,0
C103137,Male,78,2,52.32,138.43,one year,Fiber,Bank transfer,0,0,3,1,1
C103138,Male,77,10,50.65,552.75,month-to-month,Fiber,Electronic check,1,1,3,0,0
C103139,Male,30,5,17.39,49.06,one year,DSL,Credit card,0,1,1,0,1
C103140,Male,69,9,57.92,563.05,month-to-month,Fiber,Electronic check,1,0,3,1,1
C103141,Male,44,4,25.68,81.1,two years,DSL,Electronic check,1,0,2,1,0
C103142,Male,45,32,25.51,857.16,one year,DSL,Credit card,1,1,2,0,0
C103143,Female,61,5,25.99,123.15,month-to-month,None,Bank transfer,1,0,1,1,1
C103144,Female,58,19,17.53,282.67,month-to-month,None,Credit card,1,0,0,1,0
C103145,Female,46,7,35.2,277.9,two years,Fiber,Credit card,1,1,1,0,1
C103146,Female,84,19,25.79,471.01,one year,DSL,Mailed check,0,0,0,0,0
C103147,Female,29,7,15.0,112.73,one year,None,Electronic check,1,1,2,1,0
C103148,Female,24,12,39.45,493.84,one year,Fiber,Credit card,0,1,3,1,0
C103149,Male,19,37,22.72,914.08,month-to-month,None,Mailed check,1,0,1,1,0
C103150,Female,72,16,31.2,477.41,month-to-month,DSL,Bank transfer,0,0,1,0,1
C103151,Male,45,1,23.09,0.0,month-to-month,DSL,Mailed check,0,1,2,1,0
C103152,Male,47,27,42.96,1242.08,one year,Fiber,Electronic check,0,0,2,0,0
C103153,Female,61,20,15.0,300.16,one year,None,Electronic check,0,0,1,0,0
C103154,Male,47,28,27.56,744.34,month-to-month,DSL,Bank transfer,1,0,1,1,0
C103155,Female,56,32,17.01,562.45,two years,DSL,Credit card,0,1,0,0,0
C103156,Female,21,3,54.96,147.7,month-to-month,Fiber,Mailed check,0,1,2,0,0
C103157,Female,28,8,15.0,106.61,one year,None,Electronic check,0,0,0,1,1
C103158,Female,80,17,48.78,958.01,month-to-month,Fiber,Electronic check,1,1,1,1,0
C103159,Female,48,4,18.04,22.75,month-to-month,None,Bank transfer,1,0,2,0,0
C103160,Male,29,9,41.4,300.67,month-to-month,Fiber,Electronic check,0,1,3,0,1
C103161,Female,42,7,15.0,166.28,one year,None,Bank transfer,0,1,1,1,0
C103162,Male,40,25,47.41,1166.39,one year,Fiber,Bank transfer,1,1,2,1,0
C103163,Male,36,38,31.16,1199.96,month-to-month,DSL,Electronic check,0,1,0,0,0
C103164,Male,37,1,53.46,85.37,month-to-month,Fiber,Bank transfer,1,1,5,0,1
C103165,Male,66,11,48.71,448.28,one year,Fiber,Credit card,0,0,2,1,0
C103166,Female,25,16,60.99,1032.88,month-to-month,Fiber,Electronic check,0,1,2,1,0
C103167,Male,38,7,19.36,107.43,one year,DSL,Electronic check,1,1,0,1,0
C103168,Female,49,13,51.17,760.2,month-to-month,Fiber,Electronic check,0,1,2,0,0
C103169,Female,54,8,15.0,80.19,two years,None,Bank transfer,0,0,1,0,0
C103170,Female,76,19,43.4,902.91,one year,Fiber,Credit card,1,0,1,0,1
C103171,Female,79,18,16.84,390.41,month-to-month,None,Bank transfer,0,1,3,1,0
C103172,Male,37,11,47.49,497.96,one year,Fiber,Credit card,0,0,2,1,0
C103173,Male,54,7,32.01,214.58,month-to-month,DSL,Bank transfer,1,1,1,1,0
C103174,Female,19,4,15.0,44.3,two years,DSL,Electronic check,1,0,1,1,0
C103175,Female,59,5,36.01,256.04,one year,Fiber,Electronic check,0,1,3,0,0
C103176,Female,28,14,27.54,394.56,month-to-month,DSL,Bank transfer,0,1,0,1,1
C103177,Male,22,25,41.63,1067.46,one year,Fiber,Bank transfer,1,0,4,0,0
C103178,Male,63,1,53.01,45.84,month-to-month,Fiber,Mailed check,0,0,2,0,0
C103179,Male,29,6,35.38,235.89,two years,Fiber,Mailed check,0,1,1,0,1
C103180,Male,49,28,15.0,446.86,two years,None,Electronic check,1,1,2,0,0
C103181,Male,24,21,15.0,285.16,one year,None,Electronic check,1,1,1,0,0
C103182,Female,67,18,42.24,848.99,month-to-month,Fiber,Bank transfer,0,0,2,1,0
C103183,Male,69,4,21.15,74.43,one year,DSL,Bank transfer,0,0,3,0,1
C103184,Female,56,13,28.75,425.22,month-to-month,DSL,Credit card,0,1,3,1,1
C103185,Female,74,9,45.9,350.02,month-to-month,Fiber,Electronic check,0,1,1,0,0
C103186,Female,47,17,40.71,726.33,two years,Fiber,Credit card,0,0,1,0,0
C103187,Male,30,3,41.49,177.72,month-to-month,Fiber,Electronic check,0,0,3,0,0
C103188,Male,28,4,48.92,208.99,month-to-month,Fiber,Electronic check,0,1,3,1,1
C103189,Female,32,11,48.98,592.6,month-to-month,Fiber,Credit card,1,0,3,0,1
C103190,Male,31,9,15.0,99.64,two years,DSL,Credit card,0,1,2,1,1
C103191,Female,39,13,21.14,298.47,two years,DSL,Credit card,1,1,1,0,1
C103192,Female,32,5,39.15,119.74,month-to-month,Fiber,Electronic check,0,1,4,1,0
C103193,Male,57,21,16.57,355.48,month-to-month,None,Electronic check,0,0,0,0,0
C103194,Female,27,12,48.94,547.6,one year,Fiber,Bank transfer,1,0,4,0,0
C103195,Male,59,7,38.87,268.68,month-to-month,Fiber,Credit card,1,1,3,1,0
C103196,Male,40,17,43.36,806.0,two years,Fiber,Mailed check,0,0,1,1,0
C103197,Female,64,33,34.17,1214.51,two years,Fiber,Electronic check,0,0,2,0,1
C103198,Female,52,28,22.05,553.22,one year,DSL,Mailed check,0,0,1,1,0
C103199,Male,78,47,37.03,1802.81,month-to-month,DSL,Electronic check,1,0,0,0,0
C103200,Female,47,15,21.87,397.94,one year,DSL,Electronic check,1,1,0,0,0
C103201,Female,37,12,28.07,353.06,two years,DSL,Bank transfer,1,1,2,1,0
C103202,Female,57,1,28.47,96.37,month-to-month,DSL,Electronic check,0,0,2,0,1
C103203,Male,62,6,39.58,216.71,two years,Fiber,Bank transfer,0,1,6,1,0
C103204,Male,47,8,34.21,247.99,month-to-month,DSL,Bank transfer,0,0,2,0,0
C103205,Female,55,11,22.72,224.44,two years,DSL,Electronic check,0,1,0,1,0
C103206,Female,49,25,25.77,679.96,one year,DSL,Electronic check,0,0,1,0,0
C103207,Female,38,9,27.68,244.29,month-to-month,DSL,Credit card,1,0,1,1,0
C103208,Male,39,5,22.25,75.44,month-to-month,DSL,Bank transfer,0,0,1,0,0
C103209,Male,78,5,22.49,79.05,month-to-month,DSL,Credit card,1,0,1,1,0
C103210,Female,63,5,36.57,182.89,month-to-month,DSL,Electronic check,1,0,3,0,0
C103211,Male,24,3,18.5,13.03,two years,None,Bank transfer,1,1,1,1,0
C103212,Male,82,0,30.65,33.42,month-to-month,DSL,Credit card,1,1,2,1,1
C103213,Female,65,13,15.0,254.75,two years,DSL,Electronic check,0,1,0,0,1
C103214,Female,21,34,46.14,1617.41,month-to-month,Fiber,Electronic check,0,0,1,0,1
C103215,Male,66,6,20.89,270.9,one year,DSL,Credit card,1,1,1,1,1
C103216,Male,57,18,37.22,690.52,two years,Fiber,Electronic check,1,1,2,1,1
C103217,Male,79,16,40.58,733.99,one year,Fiber,Electronic check,0,1,2,1,0
C103218,Female,50,11,15.0,174.19,two years,None,Credit card,1,1,0,0,0
C103219,Male,52,25,15.0,361.08,two years,None,Electronic check,1,0,3,1,0
C103220,Female,39,14,52.9,746.56,one year,Fiber,Bank transfer,0,0,1,1,0
C103221,Male,39,11,23.05,261.92,one year,DSL,Credit card,1,0,2,0,0
C103222,Female,59,7,51.0,350.83,month-to-month,Fiber,Credit card,0,1,1,1,0
C103223,Female,73,17,33.71,518.87,month-to-month,DSL,Electronic check,1,0,0,1,0
C103224,Female,77,6,55.11,281.68,month-to-month,Fiber,Electronic check,1,0,6,0,1
C103225,Female,69,17,18.83,376.69,one year,DSL,Credit card,1,0,0,0,0
C103226,Female,58,47,47.02,2251.84,one year,Fiber,Credit card,0,1,4,1,0
C103227,Male,51,6,25.73,243.34,one year,DSL,Electronic check,1,0,0,1,0
C103228,Female,40,18,41.51,727.61,two years,Fiber,Electronic check,1,0,3,1,1
C103229,Female,69,18,30.3,521.07,month-to-month,DSL,Mailed check,0,1,0,1,1
C103230,Female,39,5,48.56,185.36,two years,Fiber,Electronic check,1,0,6,1,1
C103231,Male,35,16,45.55,781.53,month-to-month,Fiber,Credit card,1,1,3,1,1
C103232,Female,76,10,45.25,407.89,month-to-month,Fiber,Credit card,0,0,1,1,0
C103233,Male,57,8,20.9,165.62,one year,DSL,Electronic check,0,0,0,0,0
C103234,Female,41,28,28.55,815.03,month-to-month,DSL,Credit card,1,1,1,1,0
C103235,Female,75,4,16.47,0.0,one year,None,Credit card,0,1,3,0,0
C103236,Male,82,51,42.72,2217.53,one year,Fiber,Bank transfer,1,0,1,1,0
C103237,Female,39,8,50.03,450.76,one year,Fiber,Credit card,0,0,2,1,0
C103238,Female,52,4,49.98,213.77,month-to-month,Fiber,Electronic check,0,0,3,0,1
C103239,Male,50,3,49.52,144.21,month-to-month,Fiber,Credit card,0,1,3,1,1
C103240,Male,65,24,43.35,1038.76,month-to-month,Fiber,Electronic check,1,0,4,0,0
C103241,Male,81,19,39.11,813.01,month-to-month,DSL,Mailed check,0,1,1,0,0
C103242,Female,54,14,49.76,699.35,month-to-month,Fiber,Bank transfer,0,0,1,1,1
C103243,Female,71,6,58.19,348.1,month-to-month,Fiber,Electronic check,1,1,1,1,0
C103244,Female,57,16,21.89,315.89,one year,DSL,Bank transfer,1,0,2,0,1
C103245,Female,77,66,44.15,2774.15,two years,Fiber,Mailed check,0,1,2,1,0
C103246,Female,45,17,22.19,431.99,one year,DSL,Mailed check,0,1,1,1,0
C103247,Male,43,6,39.1,234.43,month-to-month,DSL,Bank transfer,0,1,0,0,0
C103248,Male,46,22,25.6,519.52,month-to-month,None,Electronic check,1,1,2,0,1
C103249,Male,84,3,24.25,178.26,month-to-month,None,Electronic check,0,0,3,0,0
C103250,Male,58,4,26.38,127.48,month-to-month,DSL,Electronic check,1,1,2,0,0
C103251,Female,28,32,59.53,1894.76,month-to-month,Fiber,Credit card,1,1,1,1,0
C103252,Male,20,20,30.19,654.71,two years,DSL,Credit card,1,0,1,1,0
C103253,Male,52,21,43.1,923.53,one year,Fiber,Mailed check,1,1,2,1,0
C103254,Male,71,14,50.81,728.74,month-to-month,Fiber,Bank transfer,0,1,2,0,0
C103255,Male,50,24,49.63,1160.78,one year,Fiber,Bank transfer,1,0,2,1,0
C103256,Male,55,4,30.14,155.37,two years,Fiber,Electronic check,0,0,3,1,1
C103257,Male,71,36,55.73,2053.27,month-to-month,Fiber,Electronic check,1,1,1,1,0
C103258,Female,52,21,20.12,392.32,one year,None,Bank transfer,0,1,0,1,0
C103259,Male,78,2,27.18,0.0,month-to-month,DSL,Electronic check,1,0,3,0,1
C103260,Male,60,20,19.04,428.27,month-to-month,DSL,Credit card,1,1,0,0,0
C103261,Male,66,14,41.67,614.75,two years,Fiber,Electronic check,0,1,2,1,0
C103262,Female,70,9,44.33,441.09,month-to-month,Fiber,Bank transfer,0,1,1,1,0
C103263,Female,59,21,17.06,360.55,one year,DSL,Electronic check,1,0,2,1,0
C103264,Female,21,7,51.85,411.11,month-to-month,Fiber,Bank transfer,1,0,1,1,0
C103265,Female,46,4,51.59,173.72,one year,Fiber,Credit card,0,1,3,0,1
C103266,Female,27,43,43.91,1878.6,one year,Fiber,Electronic check,0,0,2,1,0
C103267,Female,52,41,15.93,600.61,two years,None,Electronic check,0,0,1,0,0
C103268,Male,27,22,48.32,1120.93,one year,Fiber,Bank transfer,1,1,1,0,0
C103269,Female,52,21,38.13,798.48,one year,Fiber,Electronic check,1,0,2,1,0
C103270,Male,41,24,47.23,1145.1,month-to-month,Fiber,Electronic check,0,0,2,0,0
C103271,Male,19,60,35.4,2145.45,month-to-month,DSL,Bank transfer,0,0,1,0,0
C103272,Female,26,1,42.19,30.26,one year,Fiber,Electronic check,0,0,5,0,0
C103273,Male,51,4,24.1,137.5,month-to-month,None,Electronic check,1,1,1,1,0
C103274,Male,23,8,17.95,226.49,month-to-month,None,Electronic check,1,0,2,0,1
C103275,Female,75,14,15.0,258.98,two years,None,Mailed check,0,1,1,0,0
C103276,Male,68,19,52.15,904.6,month-to-month,Fiber,Credit card,0,1,4,1,0
C103277,Male,65,10,48.76,493.08,month-to-month,Fiber,Electronic check,1,0,2,0,1
C103278,Female,29,13,23.47,312.81,two years,DSL,Electronic check,1,1,0,0,0
C103279,Female,71,9,15.0,197.11,month-to-month,None,Bank transfer,0,0,0,1,0
C103280,Male,60,11,39.57,407.83,one year,Fiber,Credit card,1,0,3,1,1
C103281,Female,44,5,27.68,86.39,month-to-month,DSL,Electronic check,1,1,1,0,0
C103282,Female,18,13,25.86,378.01,month-to-month,None,Bank transfer,1,0,1,1,0
C103283,Male,53,2,37.77,74.58,one year,Fiber,Bank transfer,1,1,4,0,0
C103284,Male,71,3,19.83,28.29,month-to-month,None,Electronic check,0,0,2,1,0
C103285,Male,20,12,46.59,546.04,one year,Fiber,Electronic check,0,0,1,0,0
C103286,Male,21,10,21.24,141.82,month-to-month,None,Bank transfer,0,1,0,0,0
C103287,Male,43,7,49.51,355.06,month-to-month,Fiber,Electronic check,0,1,2,1,1
C103288,Male,52,31,46.9,1438.62,month-to-month,Fiber,Electronic check,1,0,1,0,0
C103289,Male,49,70,48.77,3440.31,month-to-month,Fiber,Bank transfer,1,1,2,1,0
C103290,Male,46,16,34.87,547.73,month-to-month,DSL,Electronic check,0,1,3,0,1
C103291,Male,35,6,21.56,131.13,one year,DSL,Electronic check,0,0,0,0,0
C103292,Male,22,21,15.0,292.23,month-to-month,None,Electronic check,1,0,0,1,0
C103293,Male,20,13,22.33,277.57,month-to-month,None,Credit card,0,0,1,1,0
C103294,Male,24,18,27.48,438.14,month-to-month,None,Credit card,0,1,3,0,0
C103295,Female,64,16,24.74,447.51,month-to-month,DSL,Electronic check,1,0,1,1,0
C103296,Male,70,5,36.8,181.93,month-to-month,DSL,Electronic check,1,0,2,0,0
C103297,Female,47,15,15.0,125.54,two years,None,Credit card,1,1,1,0,1
C103298,Female,23,12,19.22,151.35,one year,DSL,Bank transfer,0,0,1,0,0
C103299,Female,45,46,41.48,1960.02,one year,Fiber,Bank transfer,0,1,1,0,0
C103300,Female,84,32,26.26,838.23,month-to-month,DSL,Electronic check,1,0,1,0,1
C103301,Male,34,53,20.85,1103.8,month-to-month,None,Electronic check,0,1,0,1,0
C103302,Female,50,38,44.09,1675.42,one year,Fiber,Electronic check,1,1,2,1,0
C103303,Male,54,6,35.53,237.54,month-to-month,DSL,Credit card,0,1,1,0,0
C103304,Male,40,3,49.25,224.27,one year,Fiber,Credit card,1,1,4,1,1
C103305,Male,47,30,15.0,472.26,two years,DSL,Electronic check,1,0,3,1,0
C103306,Male,49,23,42.91,1002.19,month-to-month,Fiber,Bank transfer,0,0,3,0,0
C103307,Male,49,3,48.07,115.65,one year,Fiber,Credit card,0,1,2,0,0
C103308,Male,66,6,47.42,207.41,month-to-month,Fiber,Credit card,0,1,1,1,1
C103309,Female,56,20,49.13,1006.24,month-to-month,Fiber,Mailed check,0,1,1,1,0
C103310,Female,21,7,32.73,256.89,month-to-month,DSL,Electronic check,1,1,0,0,1
C103311,Male,18,21,29.29,670.12,one year,DSL,Credit card,0,1,2,0,0
C103312,Female,45,5,15.0,160.61,month-to-month,None,Electronic check,0,1,1,0,1
C103313,Male,78,5,33.89,111.47,one year,Fiber,Electronic check,1,1,6,0,1
C103314,Male,20,44,44.43,1924.41,one year,Fiber,Electronic check,0,1,2,1,0
C103315,Female,22,8,45.73,399.22,month-to-month,Fiber,Mailed check,0,0,4,0,1
C103316,Female,63,29,20.33,589.67,month-to-month,None,Electronic check,1,0,0,0,1
C103317,Male,48,7,44.56,384.07,one year,Fiber,Bank transfer,1,0,1,1,0
C103318,Male,33,1,25.12,15.44,month-to-month,DSL,Credit card,0,0,2,0,1
C103319,Male,31,1,50.43,150.48,two years,Fiber,Mailed check,0,0,2,0,1
C103320,Male,62,13,50.09,653.9,month-to-month,Fiber,Credit card,1,1,2,1,1
C103321,Male,53,14,37.13,601.22,two years,Fiber,Credit card,1,1,3,0,0
C103322,Female,60,6,20.51,2.7,month-to-month,None,Credit card,0,1,1,0,0
C103323,Female,36,7,52.65,392.86,month-to-month,Fiber,Bank transfer,0,0,5,0,1
C103324,Male,53,6,15.0,91.17,one year,None,Credit card,0,0,1,0,0
C103325,Female,75,10,61.6,511.33,month-to-month,Fiber,Bank transfer,1,1,2,0,1
C103326,Male,39,18,42.39,762.2,month-to-month,Fiber,Electronic check,1,0,1,1,1
C103327,Male,44,6,42.73,194.52,month-to-month,Fiber,Credit card,1,0,4,1,0
C103328,Male,28,11,37.0,381.05,one year,Fiber,Mailed check,1,0,3,0,1
C103329,Female,60,13,30.02,405.51,month-to-month,DSL,Credit card,0,0,0,0,1
C103330,Female,20,7,52.36,360.41,month-to-month,Fiber,Electronic check,0,1,2,1,1
C103331,Female,34,4,28.35,131.21,month-to-month,DSL,Electronic check,0,0,3,1,0
C103332,Male,65,4,32.35,137.26,month-to-month,DSL,Bank transfer,0,1,1,1,0
C103333,Female,19,4,15.0,177.72,two years,None,Bank transfer,1,1,4,1,0
C103334,Male,84,10,28.2,294.92,month-to-month,DSL,Electronic check,1,1,1,0,1
C103335,Male,45,14,22.14,315.54,month-to-month,None,Credit card,0,0,0,1,0
C103336,Female,44,16,49.02,805.33,month-to-month,Fiber,Mailed check,1,0,2,0,0
C103337,Male,53,27,47.95,1293.47,month-to-month,Fiber,Electronic check,1,0,1,1,1
C103338,Female,60,13,15.0,115.8,two years,None,Bank transfer,0,0,0,1,0
C103339,Female,48,4,51.17,239.25,month-to-month,Fiber,Electronic check,1,0,5,0,1
C103340,Female,77,8,21.09,233.25,one year,None,Mailed check,0,0,0,1,0
C103341,Male,82,16,23.97,461.36,month-to-month,DSL,Electronic check,0,1,0,1,0
C103342,Male,31,4,42.6,204.86,one year,Fiber,Electronic check,0,1,4,0,0
C103343,Female,65,1,50.81,37.37,month-to-month,Fiber,Credit card,0,1,2,1,0
C103344,Female,38,38,58.78,2246.95,month-to-month,Fiber,Electronic check,0,0,1,1,1
C103345,Female,84,8,52.16,506.59,month-to-month,Fiber,Bank transfer,0,1,3,1,1
C103346,Female,34,12,45.94,540.04,month-to-month,Fiber,Bank transfer,1,1,2,1,1
C103347,Male,37,13,15.38,140.27,two years,DSL,Electronic check,1,1,2,1,1
C103348,Male,65,32,29.93,1068.08,one year,DSL,Credit card,0,1,2,0,0
C103349,Female,70,24,18.43,391.46,month-to-month,None,Electronic check,0,1,2,1,0
C103350,Male,26,8,43.85,272.17,month-to-month,Fiber,Mailed check,0,1,1,1,0
C103351,Female,55,17,50.07,867.13,one year,Fiber,Credit card,1,1,2,0,0
C103352,Male,41,10,51.54,535.85,month-to-month,Fiber,Bank transfer,1,1,3,0,1
C103353,Female,58,28,15.0,442.9,month-to-month,None,Electronic check,1,1,2,0,0
C103354,Female,55,16,15.0,283.91,one year,None,Credit card,1,1,1,1,0
C103355,Male,84,16,19.16,298.51,month-to-month,DSL,Credit card,1,0,4,1,0
C103356,Male,80,16,16.89,262.85,month-to-month,None,Mailed check,1,0,1,1,0
C103357,Female,61,4,31.52,97.43,month-to-month,DSL,Bank transfer,0,0,1,1,1
C103358,Male,63,32,54.8,1760.53,month-to-month,Fiber,Electronic check,0,1,3,1,0
C103359,Female,78,41,17.12,729.21,one year,None,Electronic check,0,1,1,0,0
C103360,Female,30,2,18.48,82.29,one year,DSL,Mailed check,0,0,1,1,0
C103361,Female,66,3,18.58,10.85,two years,DSL,Electronic check,0,0,2,1,0
C103362,Male,69,10,57.15,509.16,month-to-month,Fiber,Bank transfer,0,0,1,0,0
C103363,Female,26,5,15.0,119.25,one year,None,Electronic check,0,0,1,0,0
C103364,Male,77,14,23.84,307.37,two years,DSL,Electronic check,0,1,1,0,1
C103365,Female,64,7,48.23,288.33,one year,Fiber,Electronic check,0,1,1,0,1
C103366,Female,41,5,43.8,126.49,two years,Fiber,Electronic check,1,1,3,0,0
C103367,Male,50,13,42.16,618.4,two years,Fiber,Bank transfer,1,0,2,0,0
C103368,Male,50,6,48.78,306.49,one year,Fiber,Mailed check,0,0,3,1,0
C103369,Male,79,5,32.59,190.24,two years,Fiber,Electronic check,0,1,4,0,0
C103370,Female,82,19,52.58,1020.83,one year,Fiber,Electronic check,1,1,3,1,1
C103371,Male,72,4,40.97,174.5,month-to-month,Fiber,Electronic check,0,1,3,1,0
C103372,Male,61,38,15.0,568.84,two years,None,Bank transfer,0,1,1,0,0
C103373,Female,24,15,15.0,221.49,one year,None,Electronic check,1,0,4,0,0
C103374,Female,79,26,26.87,649.82,month-to-month,DSL,Bank transfer,0,0,1,0,1
C103375,Female,26,4,45.12,92.23,month-to-month,Fiber,Bank transfer,1,0,4,1,1
C103376,Female,29,8,52.75,534.27,month-to-month,Fiber,Electronic check,0,1,1,0,1
C103377,Female,22,24,24.01,578.06,two years,DSL,Electronic check,0,0,1,1,0
C103378,Female,81,9,49.48,423.48,month-to-month,Fiber,Electronic check,0,0,3,1,1
C103379,Male,51,51,48.55,2436.19,month-to-month,Fiber,Electronic check,0,1,3,1,1
C103380,Female,33,16,36.41,634.99,month-to-month,DSL,Electronic check,0,1,0,1,1
C103381,Female,23,54,47.89,2593.37,month-to-month,Fiber,Credit card,0,1,2,0,1
C103382,Female,45,5,39.79,155.78,two years,Fiber,Electronic check,1,0,2,1,1
C103383,Female,66,32,48.98,1552.24,month-to-month,Fiber,Electronic check,0,1,2,0,1
C103384,Female,84,6,32.35,209.69,month-to-month,None,Credit card,1,1,1,0,0
C103385,Male,55,21,25.8,522.47,month-to-month,DSL,Credit card,0,0,0,1,0
C103386,Female,58,11,49.16,581.48,one year,Fiber,Mailed check,1,0,2,1,0
C103387,Female,74,1,36.5,142.71,one year,Fiber,Mailed check,0,0,4,1,0
C103388,Male,78,1,45.21,24.11,month-to-month,Fiber,Electronic check,1,0,3,0,0
C103389,Female,36,17,48.45,809.47,month-to-month,Fiber,Credit card,1,1,3,0,1
C103390,Male,84,6,19.35,74.57,two years,DSL,Bank transfer,1,0,3,0,0
C103391,Female,52,7,23.63,157.72,one year,DSL,Mailed check,1,1,0,0,0
